flight_id,status,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,arrival_airport,city,timezone,model,range,ticket_no,amount,fare_conditions,boarding_no,seat_no,book_ref,passenger_id,book_date,total_amount
136120,Arrived,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2017-02-24T10:07:00Z,2017-02-24T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352037   ,12200.00,Economy,20,4B,81F4ED,8609 943189,2017-01-28T15:16:00Z,48800.00
136420,Arrived,2017-01-01T10:05:00Z,2017-01-01T11:45:00Z,2017-01-01T10:09:00Z,2017-01-01T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147161   ,12200.00,Economy,18,4B,3F8934,9071 917960,2016-12-13T09:28:00Z,72800.00
136135,Arrived,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147543   ,12200.00,Economy,61,4B,FEC72B,4952 004582,2017-01-15T00:19:00Z,109200.00
136250,Arrived,2017-02-08T10:05:00Z,2017-02-08T11:45:00Z,2017-02-08T10:06:00Z,2017-02-08T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147618   ,12200.00,Economy,12,4B,1AB3A0,2769 893927,2017-01-28T16:26:00Z,36400.00
136264,Arrived,2017-02-18T10:05:00Z,2017-02-18T11:45:00Z,2017-02-18T10:07:00Z,2017-02-18T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147746   ,12200.00,Economy,37,4B,CB67F8,1187 521127,2017-02-03T14:55:00Z,96800.00
136351,Arrived,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2017-02-26T10:13:00Z,2017-02-26T11:53:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147840   ,12200.00,Economy,62,4B,CE9243,2551 586400,2017-02-11T19:50:00Z,72800.00
136209,Arrived,2017-01-06T10:05:00Z,2017-01-06T11:45:00Z,2017-01-06T10:09:00Z,2017-01-06T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171236   ,12200.00,Economy,79,4B,118139,1749 407024,2016-12-20T10:23:00Z,74400.00
136383,Arrived,2017-01-25T10:05:00Z,2017-01-25T11:45:00Z,2017-01-25T10:09:00Z,2017-01-25T11:51:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435489561   ,12200.00,Economy,71,4B,6B17B1,2272 332310,2017-01-11T19:59:00Z,106400.00
136316,Arrived,2017-01-12T10:05:00Z,2017-01-12T11:45:00Z,2017-01-12T10:07:00Z,2017-01-12T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350007   ,12200.00,Economy,85,4B,1CE7CB,6654 485135,2016-12-19T16:26:00Z,25600.00
136275,Arrived,2017-01-13T10:05:00Z,2017-01-13T11:45:00Z,2017-01-13T10:08:00Z,2017-01-13T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350158   ,12200.00,Economy,58,4B,50B2D8,1433 506336,2016-12-20T09:18:00Z,73200.00
136268,Arrived,2017-02-16T10:05:00Z,2017-02-16T11:45:00Z,2017-02-16T10:08:00Z,2017-02-16T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351677   ,12200.00,Economy,15,4B,FEDF1B,4647 475454,2017-01-20T10:43:00Z,24400.00
136411,Arrived,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351061   ,12200.00,Economy,12,4B,72D9C3,2123 963555,2017-01-03T19:11:00Z,48800.00
136486,Arrived,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351211   ,12200.00,Economy,8,4B,744A9C,5110 259118,2017-01-10T21:03:00Z,24400.00
136284,Arrived,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351247   ,12200.00,Economy,2,4B,0242AE,2197 241578,2017-01-16T10:36:00Z,73200.00
136479,Arrived,2017-02-21T10:05:00Z,2017-02-21T11:45:00Z,2017-02-21T10:08:00Z,2017-02-21T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352016   ,12200.00,Economy,86,4B,3228A0,4845 051753,2017-01-27T04:55:00Z,24400.00
136441,Arrived,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147569   ,12200.00,Economy,64,4B,6D158A,7346 126851,2017-01-21T15:43:00Z,73400.00
136322,Arrived,2017-02-06T10:05:00Z,2017-02-06T11:45:00Z,2017-02-06T10:11:00Z,2017-02-06T11:52:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147603   ,12200.00,Economy,39,4B,959DB1,4217 562028,2017-01-21T00:56:00Z,48400.00
136463,Arrived,2017-01-20T10:05:00Z,2017-01-20T11:45:00Z,2017-01-20T10:06:00Z,2017-01-20T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171620   ,12200.00,Economy,52,4B,18B496,4693 745448,2017-01-04T11:49:00Z,97600.00
136131,Arrived,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171859   ,12200.00,Economy,32,4B,8D806C,3983 926169,2017-01-13T05:41:00Z,73200.00
136360,Arrived,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172078   ,12200.00,Economy,3,4B,3F9F74,7126 537682,2017-01-21T01:06:00Z,48800.00
136452,Arrived,2017-02-17T10:05:00Z,2017-02-17T11:45:00Z,2017-02-17T10:08:00Z,2017-02-17T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172413   ,12200.00,Economy,44,4B,8900AF,6650 590750,2017-01-29T00:43:00Z,48800.00
136181,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435722691   ,12200.00,Economy,45,4B,7C96E8,9127 644204,2017-01-12T02:37:00Z,97100.00
136439,Arrived,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172659   ,12200.00,Economy,65,4B,293F1C,8559 271906,2017-02-11T23:52:00Z,24400.00
136389,Arrived,2017-01-18T10:05:00Z,2017-01-18T11:45:00Z,2017-01-18T10:10:00Z,2017-01-18T11:50:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333476   ,12200.00,Economy,34,4B,142209,4814 621661,2016-12-22T18:24:00Z,111000.00
136164,Arrived,2017-01-07T10:05:00Z,2017-01-07T11:45:00Z,2017-01-07T10:07:00Z,2017-01-07T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171274   ,12200.00,Economy,98,4B,388F90,2438 755899,2016-12-24T06:34:00Z,48800.00
136132,Arrived,2017-02-15T10:05:00Z,2017-02-15T11:45:00Z,2017-02-15T10:09:00Z,2017-02-15T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333841   ,12200.00,Economy,21,4B,CDDA67,2732 126251,2017-01-19T21:03:00Z,36400.00
136345,Arrived,2017-01-24T10:05:00Z,2017-01-24T11:45:00Z,2017-01-24T13:32:00Z,2017-01-24T15:12:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171752   ,12200.00,Economy,41,4B,FFE320,9395 141002,2017-01-07T17:29:00Z,24400.00
136485,Arrived,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171833   ,12200.00,Economy,81,4B,D0CD53,0846 179255,2017-01-14T12:18:00Z,48800.00
136320,Arrived,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172489   ,12200.00,Economy,23,4B,6468E9,2538 348251,2017-02-09T11:07:00Z,48800.00
136464,Arrived,2017-01-09T10:05:00Z,2017-01-09T11:45:00Z,2017-01-09T10:07:00Z,2017-01-09T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432349868   ,12200.00,Economy,32,4B,DCD540,9573 437800,2016-12-15T01:57:00Z,24400.00
136348,Arrived,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351438   ,12200.00,Economy,76,4B,A4112B,3780 320063,2017-01-18T11:15:00Z,24400.00
136165,Arrived,2017-02-22T10:05:00Z,2017-02-22T11:45:00Z,2017-02-22T10:11:00Z,2017-02-22T11:52:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352047   ,12200.00,Economy,3,4B,5359A8,6795 788576,2017-01-29T15:25:00Z,73200.00
136310,Arrived,2017-01-22T10:05:00Z,2017-01-22T11:45:00Z,2017-01-22T10:07:00Z,2017-01-22T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432052146   ,12200.00,Economy,116,4B,7BFDE9,8009 824435,2017-01-07T12:16:00Z,12200.00
136403,Arrived,2017-02-20T10:05:00Z,2017-02-20T11:45:00Z,2017-02-20T10:06:00Z,2017-02-20T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432052235   ,12200.00,Economy,9,4B,11C183,7015 704538,2017-01-30T10:55:00Z,12200.00
136122,Arrived,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,2017-01-08T10:08:00Z,2017-01-08T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171303   ,12200.00,Economy,22,4C,4F08F5,7789 160522,2016-12-19T05:13:00Z,48800.00
136464,Arrived,2017-01-09T10:05:00Z,2017-01-09T11:45:00Z,2017-01-09T10:07:00Z,2017-01-09T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171311   ,12200.00,Economy,33,4C,ACCB6F,6003 159199,2016-12-24T12:59:00Z,48800.00
136282,Arrived,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171532   ,12200.00,Economy,55,4C,0C8C6E,5782 687160,2017-01-01T23:25:00Z,24400.00
136471,Arrived,2017-01-17T10:05:00Z,2017-01-17T11:45:00Z,2017-01-17T10:11:00Z,2017-01-17T11:51:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171552   ,12200.00,Economy,53,4C,F71C55,8031 550812,2016-12-31T13:48:00Z,48800.00
136360,Arrived,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435722701   ,12200.00,Economy,7,4C,FF00A3,2519 667512,2017-01-18T17:28:00Z,48000.00
136202,Arrived,2017-01-05T10:05:00Z,2017-01-05T11:45:00Z,2017-01-05T10:07:00Z,2017-01-05T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333407   ,12200.00,Economy,33,4C,EC91E1,5287 123423,2016-12-14T22:32:00Z,74000.00
136387,Arrived,2017-01-19T10:05:00Z,2017-01-19T11:45:00Z,2017-01-19T10:08:00Z,2017-01-19T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147384   ,12200.00,Economy,34,4C,9D2C48,2890 027700,2017-01-02T13:14:00Z,36400.00
136485,Arrived,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147479   ,12200.00,Economy,56,4C,1C6177,3383 502586,2017-01-13T18:24:00Z,74000.00
136428,Arrived,2017-01-21T10:05:00Z,2017-01-21T11:45:00Z,2017-01-21T10:08:00Z,2017-01-21T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350240   ,12200.00,Economy,41,4C,AF897D,3133 888288,2016-12-22T22:54:00Z,48800.00
136389,Arrived,2017-01-18T10:05:00Z,2017-01-18T11:45:00Z,2017-01-18T10:10:00Z,2017-01-18T11:50:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350521   ,12200.00,Economy,35,4C,D90FF5,4361 228993,2016-12-31T19:38:00Z,48800.00
136383,Arrived,2017-01-25T10:05:00Z,2017-01-25T11:45:00Z,2017-01-25T10:09:00Z,2017-01-25T11:51:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350699   ,12200.00,Economy,74,4C,AEFB35,9328 687173,2017-01-04T14:43:00Z,24400.00
136249,Arrived,2017-02-14T10:05:00Z,2017-02-14T11:45:00Z,2017-02-14T10:08:00Z,2017-02-14T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351394   ,12200.00,Economy,57,4C,37F793,3550 895478,2017-01-16T20:34:00Z,73200.00
136204,Arrived,2017-02-23T10:05:00Z,2017-02-23T11:45:00Z,2017-02-23T10:06:00Z,2017-02-23T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352019   ,12200.00,Economy,14,4C,4750F0,8827 338625,2017-01-28T15:15:00Z,25600.00
136185,Arrived,2017-01-14T10:05:00Z,2017-01-14T11:45:00Z,2017-01-14T10:06:00Z,2017-01-14T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147319   ,12200.00,Economy,16,4C,B4ACFC,1894 882248,2016-12-29T18:26:00Z,36400.00
136146,Arrived,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147631   ,12200.00,Economy,88,4C,8DFE7F,4155 427667,2017-01-23T14:26:00Z,36400.00
136209,Arrived,2017-01-06T10:05:00Z,2017-01-06T11:45:00Z,2017-01-06T10:09:00Z,2017-01-06T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432349497   ,12200.00,Economy,92,4C,42EC3D,5797 196214,2016-12-10T13:44:00Z,24400.00
136316,Arrived,2017-01-12T10:05:00Z,2017-01-12T11:45:00Z,2017-01-12T10:07:00Z,2017-01-12T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171409   ,12200.00,Economy,123,4C,BC9457,8800 290440,2016-12-28T02:50:00Z,48800.00
136463,Arrived,2017-01-20T10:05:00Z,2017-01-20T11:45:00Z,2017-01-20T10:06:00Z,2017-01-20T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171638   ,12200.00,Economy,59,4C,513C3C,1580 688524,2017-01-05T13:32:00Z,73200.00
136135,Arrived,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171971   ,12200.00,Economy,64,4C,969106,7718 705356,2017-01-18T09:16:00Z,24400.00
136486,Arrived,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350952   ,12200.00,Economy,9,4C,282F38,6656 847129,2017-01-09T16:22:00Z,48800.00
136181,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351070   ,12200.00,Economy,37,4C,E681C3,1113 030622,2017-01-11T19:40:00Z,48800.00
136270,Arrived,2017-02-12T10:05:00Z,2017-02-12T11:45:00Z,2017-02-12T10:12:00Z,2017-02-12T11:51:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351476   ,12200.00,Economy,37,4C,051AF4,5286 816404,2017-01-21T04:17:00Z,24400.00
136348,Arrived,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351551   ,12200.00,Economy,72,4C,C0E7BF,7805 114778,2017-01-22T00:15:00Z,24400.00
136130,Arrived,2017-02-13T10:05:00Z,2017-02-13T11:45:00Z,2017-02-13T10:07:00Z,2017-02-13T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351633   ,12200.00,Economy,71,4C,5B506D,3664 636115,2017-01-19T18:25:00Z,25600.00
136264,Arrived,2017-02-18T10:05:00Z,2017-02-18T11:45:00Z,2017-02-18T10:07:00Z,2017-02-18T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351895   ,12200.00,Economy,32,4C,7E4632,8770 392779,2017-01-31T07:55:00Z,74400.00
136215,Arrived,2017-02-28T10:05:00Z,2017-02-28T11:45:00Z,2017-02-28T10:09:00Z,2017-02-28T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352307   ,12200.00,Economy,28,4C,14AD69,7343 675086,2017-02-04T15:36:00Z,48800.00
136441,Arrived,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435489592   ,12200.00,Economy,67,4C,05D234,3457 320097,2017-01-20T08:11:00Z,63200.00
136165,Arrived,2017-02-22T10:05:00Z,2017-02-22T11:45:00Z,2017-02-22T10:11:00Z,2017-02-22T11:52:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333949   ,12200.00,Economy,21,4C,17A3C6,5919 611765,2017-01-24T19:51:00Z,97200.00
136458,Arrived,2017-01-02T10:05:00Z,2017-01-02T11:45:00Z,2017-01-02T10:07:00Z,2017-01-02T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432349516   ,12200.00,Economy,106,4C,FD43DA,7771 150216,2016-12-08T03:52:00Z,50000.00
136119,Arrived,2017-01-03T10:05:00Z,2017-01-03T11:45:00Z,2017-01-03T10:08:00Z,2017-01-03T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432349598   ,12200.00,Economy,100,4C,EC6587,3464 306179,2016-12-12T19:41:00Z,73200.00
136310,Arrived,2017-01-22T10:05:00Z,2017-01-22T11:45:00Z,2017-01-22T10:07:00Z,2017-01-22T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350432   ,12200.00,Economy,108,4C,792376,5434 187451,2016-12-24T10:03:00Z,48800.00
136226,Arrived,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350882   ,12200.00,Economy,70,4C,307A97,6679 224129,2017-01-10T02:24:00Z,97600.00
136284,Arrived,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351128   ,12200.00,Economy,111,4C,BBED7E,6133 071333,2017-01-11T15:20:00Z,73200.00
136132,Arrived,2017-02-15T10:05:00Z,2017-02-15T11:45:00Z,2017-02-15T10:09:00Z,2017-02-15T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351588   ,12200.00,Economy,19,4C,C73CC7,1698 071562,2017-01-22T19:05:00Z,24400.00
136452,Arrived,2017-02-17T10:05:00Z,2017-02-17T11:45:00Z,2017-02-17T10:08:00Z,2017-02-17T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351819   ,12200.00,Economy,42,4C,C0C3B0,4665 225850,2017-01-26T09:32:00Z,24400.00
136439,Arrived,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352000   ,12200.00,Economy,85,4C,97B6EE,6488 562723,2017-02-01T05:26:00Z,24400.00
136366,Arrived,2017-01-11T10:05:00Z,2017-01-11T11:45:00Z,2017-01-11T10:08:00Z,2017-01-11T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350036   ,12200.00,Economy,14,4C,839BD3,1639 922249,2016-12-26T18:58:00Z,24400.00
136275,Arrived,2017-01-13T10:05:00Z,2017-01-13T11:45:00Z,2017-01-13T10:08:00Z,2017-01-13T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350222   ,12200.00,Economy,73,4C,E37379,4486 597947,2016-12-22T15:37:00Z,24400.00
136164,Arrived,2017-01-07T10:05:00Z,2017-01-07T11:45:00Z,2017-01-07T10:07:00Z,2017-01-07T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432362707   ,12200.00,Economy,12,4C,EDC444,3977 706637,2016-12-17T22:59:00Z,130800.00
136269,Arrived,2017-02-11T10:05:00Z,2017-02-11T11:45:00Z,2017-02-11T10:13:00Z,2017-02-11T11:53:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432362792   ,12200.00,Economy,37,4C,6AE326,0945 623894,2017-01-17T11:44:00Z,53200.00
136178,Arrived,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350895   ,12200.00,Economy,38,4C,1A2474,2402 876740,2016-12-31T23:59:00Z,24400.00
136322,Arrived,2017-02-06T10:05:00Z,2017-02-06T11:45:00Z,2017-02-06T10:11:00Z,2017-02-06T11:52:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351373   ,12200.00,Economy,34,4C,F578C5,5608 698252,2017-01-18T16:32:00Z,24400.00
136268,Arrived,2017-02-16T10:05:00Z,2017-02-16T11:45:00Z,2017-02-16T10:08:00Z,2017-02-16T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351685   ,12200.00,Economy,17,4C,A75564,8724 547221,2017-01-18T18:31:00Z,73200.00
136403,Arrived,2017-02-20T10:05:00Z,2017-02-20T11:45:00Z,2017-02-20T10:06:00Z,2017-02-20T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351836   ,12200.00,Economy,50,4C,B1627F,4692 812803,2017-01-27T03:55:00Z,48800.00
136120,Arrived,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2017-02-24T10:07:00Z,2017-02-24T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147814   ,12200.00,Economy,21,4C,57F85C,3018 096634,2017-02-03T17:45:00Z,96800.00
136479,Arrived,2017-02-21T10:05:00Z,2017-02-21T11:45:00Z,2017-02-21T10:08:00Z,2017-02-21T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147777   ,12200.00,Economy,73,4C,BADB8A,6764 611624,2017-02-04T21:15:00Z,36400.00
136423,Arrived,2017-01-10T10:05:00Z,2017-01-10T11:45:00Z,2017-01-10T10:12:00Z,2017-01-10T11:52:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435722651   ,12200.00,Economy,118,4C,A0927F,2565 238569,2016-12-24T04:19:00Z,143900.00
136293,Arrived,2017-01-23T10:05:00Z,2017-01-23T11:45:00Z,2017-01-23T10:09:00Z,2017-01-23T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171720   ,12200.00,Economy,112,4C,D61D5D,0954 587212,2017-01-15T04:43:00Z,24400.00
136320,Arrived,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172487   ,12200.00,Economy,24,4C,8BC507,2908 717354,2017-02-07T10:05:00Z,24400.00
136266,Arrived,2017-02-27T10:05:00Z,2017-02-27T11:45:00Z,2017-02-27T10:08:00Z,2017-02-27T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432362844   ,12200.00,Economy,47,4C,2D47AF,1865 384839,2017-01-31T23:31:00Z,106400.00
136172,Arrived,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432052122   ,12200.00,Economy,94,4C,033D52,9462 064765,2016-12-26T05:22:00Z,24400.00
136436,Arrived,2017-01-26T10:05:00Z,2017-01-26T11:45:00Z,2017-01-26T10:08:00Z,2017-01-26T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333624   ,12200.00,Economy,61,4C,74C4AA,2002 609395,2016-12-29T10:35:00Z,48400.00
136345,Arrived,2017-01-24T10:05:00Z,2017-01-24T11:45:00Z,2017-01-24T13:32:00Z,2017-01-24T15:12:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171753   ,12200.00,Economy,42,4C,FB8B8A,5579 725253,2017-01-09T03:23:00Z,48800.00
136411,Arrived,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172063   ,12200.00,Economy,13,4C,48AD87,8628 073694,2017-01-25T10:30:00Z,48800.00
136250,Arrived,2017-02-08T10:05:00Z,2017-02-08T11:45:00Z,2017-02-08T10:06:00Z,2017-02-08T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435489610   ,12200.00,Economy,18,4D,CF7E58,4621 218091,2017-01-20T09:44:00Z,53200.00
136458,Arrived,2017-01-02T10:05:00Z,2017-01-02T11:45:00Z,2017-01-02T10:07:00Z,2017-01-02T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432349505   ,12200.00,Economy,107,4D,C479C7,8880 255981,2016-12-13T05:58:00Z,48800.00
136120,Arrived,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2017-02-24T10:07:00Z,2017-02-24T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352027   ,12200.00,Economy,13,4D,539988,6831 238795,2017-01-28T06:13:00Z,48800.00
136479,Arrived,2017-02-21T10:05:00Z,2017-02-21T11:45:00Z,2017-02-21T10:08:00Z,2017-02-21T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352100   ,12200.00,Economy,83,4D,687A72,0454 972250,2017-02-03T11:56:00Z,24400.00
